5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
5003	8	16877
20481
20481
5003	8	42961
20481
5003	8	31012
20481
5003	8	64402
20481
5003	8	47595
20481
20481
5003	8	9172
20481
5003	8	49079
20481
20481
20481
20481
5003	8	64798
20481
5003	8	40016
20481
20481
5003	8	35315
20481
5003	8	49310
20481
5003	8	60352
20481
5003	8	16232
20481
5003	8	49026
20481
5003	8	63163
20481
5003	8	16126
20481
20481
5003	8	21596
20481
5003	8	53212
20481
20481
5003	8	49143
20481
5003	8	65032
20481
5003	8	46079
20481
5003	8	26627
20481
5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
5003	8	16877
20481
20481
5003	8	42961
20481
5003	8	31012
20481
5003	8	64402
20481
5003	8	47595
20481
20481
5003	8	9172
20481
5003	8	49079
20481
20481
20481
20481
5003	8	64798
20481
5003	8	40016
20481
20481
5003	8	35315
20481
5003	8	49310
20481
5003	8	60352
20481
5003	8	16232
20481
5003	8	49026
20481
5003	8	63163
20481
5003	8	16126
20481
20481
5003	8	21596
20481
5003	8	53212
20481
20481
5003	8	49143
20481
5003	8	65032
20481
5003	8	46079
20481
5003	8	26627
20481
5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
5003	8	16877
20481
20481
5003	8	42961
20481
5003	8	31012
20481
5003	8	64402
20481
5003	8	47595
20481
20481
5003	8	9172
20481
5003	8	49079
20481
20481
20481
20481
5003	8	64798
20481
5003	8	40016
20481
20481
5003	8	35315
20481
5003	8	49310
20481
5003	8	60352
20481
5003	8	16232
20481
5003	8	49026
20481
5003	8	63163
20481
5003	8	16126
20481
20481
5003	8	21596
20481
5003	8	53212
20481
20481
5003	8	49143
20481
5003	8	65032
20481
5003	8	46079
20481
5003	8	26627
20481
5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
5003	8	16877
20481
20481
5003	8	42961
20481
5003	8	31012
20481
5003	8	64402
20481
5003	8	47595
20481
20481
5003	8	9172
20481
5003	8	49079
20481
20481
20481
20481
5003	8	64798
20481
5003	8	40016
20481
20481
5003	8	35315
20481
5003	8	49310
20481
5003	8	60352
20481
5003	8	16232
20481
5003	8	49026
20481
5003	8	63163
20481
5003	8	16126
20481
20481
5003	8	21596
20481
5003	8	53212
20481
20481
5003	8	49143
20481
5003	8	65032
20481
5003	8	46079
20481
5003	8	26627
20481
5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
5003	8	16877
20481
20481
5003	8	42961
20481
5003	8	31012
20481
5003	8	64402
20481
5003	8	47595
20481
20481
5003	8	9172
20481
5003	8	49079
20481
20481
20481
20481
5003	8	64798
20481
5003	8	40016
20481
20481
5003	8	35315
20481
5003	8	49310
20481
5003	8	60352
20481
5003	8	16232
20481
5003	8	49026
20481
5003	8	63163
20481
5003	8	16126
20481
20481
5003	8	21596
20481
5003	8	53212
20481
20481
5003	8	49143
20481
5003	8	65032
20481
5003	8	46079
20481
5003	8	26627
20481
5003	8	9210
20481
5003	8	19976
20481
5003	8	43764
20481
5003	8	37766
20481
5003	8	18485
20481
5003	8	25354
20481
5003	8	25097
20481
5003	8	51092
20481
5003	8	42246
20481
5003	8	58082
20481
20481
5003	8	63537
20481
5003	8	50671
20481
5003	8	3404
20481
5003	8	19305
20481
5003	8	46002
20481
20481
5003	8	6144
20481
5003	8	1023
20481
5003	8	22231
20481
5003	8	14303
20481
20481
5003	8	2198
20481
5003	8	26915
20481
5003	8	17506
20481
5003	8	60637
20481
20481
5003	8	35202
20481
5003	8	7201
20481
5003	8	42362
20481
5003	8	19124
20481
20481
5003	8	13465
20481
20481
5003	8	41696
20481
5003	8	60456
20481
20481
5003	8	54562
20481
20481
20481
20481
5003	8	14829
20481
5003	8	23156
20481
5003	8	4763
20481
20481
20481
5003	8	17882
20481
20481
5003	8	47532
20481
5003	8	27909
20481
5003	8	24607
20481
20481
5003	8	34979
20481
20481
5003	8	64427
20481
5003	8	32152
20481
5003	8	8936
20481
5003	8	32776
20481
5003	8	4689
20481
20481
5003	8	34623
20481
5003	8	34654
20481
5003	8	48699
20481
5003	8	53934
20481
5003	8	14104
20481
5003	8	499
20481
20481
5003	8	20872
20481
20481
20481
5003	8	7483
20481
5003	8	8871
20481
20481
5003	8	54424
20481
5003	8	4785
20481
20481
5003	8	24216
20481
5003	8	165
20481
20481
20481
5003	8	22520
20481
5003	8	6983
20481
5003	8	57670
20481
5003	8	31058
20481
5003	8	23858
20481
5003	8	64297
20481
5003	8	2254
20481
5003	8	1005
20481
20481
5003	8	7919
20481
5003	8	54819
20481
20481
5003	8	8542
20481
20481
20481
5003	8	7851
20481
20481
20481
5003	8	58125
20481
20481
5003	8	26086
20481
5003	8	21431
20481
20481
20481
20481
5003	8	14648
20481
5003	8	1691
20481
5003	8	63099
20481
20481
20481
5003	8	14605
20481
5003	8	883
20481
20481
5003	8	32059
20481
5003	8	12744
20481
5003	8	20202
20481
5003	8	58455
20481
5003	8	28477
20481
5003	8	25927
20481
5003	8	19896
20481
20481
20481
5003	8	41002
20481
20481
5003	8	55018
20481
5003	8	6697
20481
5003	8	4609
20481
20481
5003	8	5934
20481
20481
20481
5003	8	59262
20481
5003	8	21214
20481
20481
5003	8	55592
20481
5003	8	35857
20481
20481
20481
5003	8	17370
20481
20481
5003	8	1479
20481
5003	8	48292
20481
5003	8	23002
20481
5003	8	46349
20481
5003	8	30480
20481
5003	8	48858
20481
20481
5003	8	23209
20481
5003	8	47219
20481
20481
5003	8	26215
20481
5003	8	3897
20481
20481
5003	8	50675
20481
20481
20481
5003	8	63411
20481
5003	8	47830
20481
20481
5003	8	31207
20481
20481
5003	8	18542
20481
5003	8	47599
20481
5003	8	43384
20481
20481
5003	8	2027
20481
20481
5003	8	31401
20481
5003	8	15645
20481
20481
5003	8	23473
20481
5003	8	60772
20481
5003	8	19052
20481
20481
5003	8	44611
20481
5003	8	65476
20481
20481
5003	8	44230
20481
20481
5003	8	50719
20481
5003	8	47337
20481
5003	8	25615
20481
5003	8	45653
20481
5003	8	22180
20481
20481
20481
20481
5003	8	44150
20481
5003	8	27778
20481
5003	8	15149
20481
